-0.22 	-2.9293E-08		-0.22 	-1.7706E-08		-0.22 	7.7810E-09		-0.22 	1.3216E-08		-0.22 	1.2790E-08		-0.22 	-2.6138E-08		-0.22 	-5.6873E-08		-0.22 	-5.7669E-08
-0.21 	-2.8752E-08		-0.21 	-1.5114E-08		-0.21 	8.8527E-09		-0.21 	1.3728E-08		-0.21 	1.3346E-08		-0.21 	-2.2950E-08		-0.21 	-5.6143E-08		-0.21 	-5.6090E-08
-0.20 	-2.8284E-08		-0.20 	-1.3321E-08		-0.20 	8.8464E-09		-0.20 	1.3928E-08		-0.20 	1.3137E-08		-0.20 	-1.8995E-08		-0.20 	-5.5789E-08		-0.20 	-5.4365E-08
-0.19 	-2.7808E-08		-0.19 	-1.2324E-08		-0.19 	9.2123E-09		-0.19 	1.4264E-08		-0.19 	1.3402E-08		-0.19 	-1.7544E-08		-0.19 	-5.4954E-08		-0.19 	-5.2851E-08
-0.18 	-2.7062E-08		-0.18 	-1.1493E-08		-0.18 	9.5319E-09		-0.18 	1.4494E-08		-0.18 	1.3787E-08		-0.18 	-1.6503E-08		-0.18 	-5.3504E-08		-0.18 	-5.0660E-08
-0.17 	-2.6606E-08		-0.17 	-1.0443E-08		-0.17 	9.6107E-09		-0.17 	1.4717E-08		-0.17 	1.4067E-08		-0.17 	-1.4085E-08		-0.17 	-4.8896E-08		-0.17 	-4.9216E-08
-0.16 	-2.6406E-08		-0.16 	-9.3803E-09		-0.16 	1.0075E-08		-0.16 	1.4755E-08		-0.16 	1.4389E-08		-0.16 	-1.1866E-08		-0.16 	-4.9612E-08		-0.16 	-4.8985E-08
-0.15 	-2.5302E-08		-0.15 	-8.1875E-09		-0.15 	1.0272E-08		-0.15 	1.5141E-08		-0.15 	1.4742E-08		-0.15 	-1.0071E-08		-0.15 	-4.8048E-08		-0.15 	-4.9587E-08
-0.14 	-2.5112E-08		-0.14 	-7.4515E-09		-0.14 	1.0256E-08		-0.14 	1.5406E-08		-0.14 	1.4929E-08		-0.14 	-8.0806E-09		-0.14 	-4.6168E-08		-0.14 	-4.7369E-08
-0.13 	-2.4674E-08		-0.13 	-6.7806E-09		-0.13 	1.0922E-08		-0.13 	1.5489E-08		-0.13 	1.5296E-08		-0.13 	-7.0309E-09		-0.13 	-4.7652E-08		-0.13 	-4.6390E-08
-0.12 	-2.3730E-08		-0.12 	-5.5217E-09		-0.12 	1.1600E-08		-0.12 	1.5974E-08		-0.12 	1.5360E-08		-0.12 	-6.4258E-09		-0.12 	-4.5169E-08		-0.12 	-4.2648E-08
-0.11 	-2.3048E-08		-0.11 	-4.9711E-09		-0.11 	1.1517E-08		-0.11 	1.6120E-08		-0.11 	1.5823E-08		-0.11 	-5.0102E-09		-0.11 	-4.3472E-08		-0.11 	-4.3248E-08
-0.10 	-2.2857E-08		-0.10 	-2.4109E-09		-0.10 	1.2152E-08		-0.10 	1.6549E-08		-0.10 	1.6066E-08		-0.10 	-4.2692E-09		-0.10 	-3.7045E-08		-0.10 	-4.3631E-08
-0.09 	-2.1778E-08		-0.09 	-1.3294E-09		-0.09 	1.1902E-08		-0.09 	1.6790E-08		-0.09 	1.6112E-08		-0.09 	-3.2975E-09		-0.09 	-4.0481E-08		-0.09 	-4.0104E-08
-0.08 	-2.1376E-08		-0.08 	-1.1694E-09		-0.08 	1.2837E-08		-0.08 	1.7055E-08		-0.08 	1.6842E-08		-0.08 	-3.1252E-09		-0.08 	-3.3341E-08		-0.08 	-3.8573E-08
-0.07 	-2.0421E-08		-0.07 	5.3370E-10		-0.07 	1.2794E-08		-0.07 	1.7511E-08		-0.07 	1.6760E-08		-0.07 	1.5716E-10		-0.07 	-3.3636E-08		-0.07 	-3.6950E-08
-0.06 	-1.9756E-08		-0.06 	8.7120E-10		-0.06 	1.2804E-08		-0.06 	1.7305E-08		-0.06 	1.7403E-08		-0.06 	5.1606E-10		-0.06 	-3.4041E-08		-0.06 	-3.4109E-08
-0.05 	-1.9396E-08		-0.05 	1.3169E-09		-0.05 	1.3495E-08		-0.05 	1.7796E-08		-0.05 	1.7459E-08		-0.05 	1.9064E-09		-0.05 	-2.8455E-08		-0.05 	-3.4573E-08
-0.04 	-1.8638E-08		-0.04 	2.0826E-09		-0.04 	1.2997E-08		-0.04 	1.7937E-08		-0.04 	1.7426E-08		-0.04 	2.3819E-09		-0.04 	-2.8239E-08		-0.04 	-2.8596E-08
-0.03 	-1.8049E-08		-0.03 	2.8602E-09		-0.03 	1.3900E-08		-0.03 	1.8086E-08		-0.03 	1.8010E-08		-0.03 	4.4311E-09		-0.03 	-2.6004E-08		-0.03 	-2.7219E-08
-0.02 	-1.7878E-08		-0.02 	4.1508E-09		-0.02 	1.3733E-08		-0.02 	1.8575E-08		-0.02 	1.8077E-08		-0.02 	4.8694E-09		-0.02 	-2.4182E-08		-0.02 	-2.4983E-08
-0.01 	-1.7092E-08		-0.01 	5.0234E-09		-0.01 	1.4452E-08		-0.01 	1.8524E-08		-0.01 	1.8582E-08		-0.01 	4.4409E-09		-0.01 	-2.5590E-08		-0.01 	-2.3414E-08
0.00 	-1.5742E-08		0.00 	6.0067E-09		0.00 	1.4295E-08		0.00 	1.9115E-08		0.00 	1.8864E-08		0.00 	5.3270E-09		0.00 	-2.3917E-08		0.00 	-2.5996E-08
